order_item_id,order_id,product_id,sales,quantity,discount,profit
US-2017-111024_3429,US-2017-111024,FUR-TA-10002041,215.148,2,0.4,-103.9882
US-2017-111024_3430,US-2017-111024,OFF-PA-10002246,30.96,6,0.2,11.223
CA-2017-148264_3431,CA-2017-148264,OFF-ST-10003327,29.79,3,0.0,8.6391
CA-2017-148264_3432,CA-2017-148264,FUR-FU-10002703,128.9,2,0.0,15.468
CA-2017-148264_3433,CA-2017-148264,OFF-PA-10003651,60.12,9,0.0,28.8576
CA-2017-131212_3434,CA-2017-131212,OFF-BI-10001617,24.816,3,0.2,8.3754
CA-2017-131212_3435,CA-2017-131212,OFF-BI-10000145,14.976,6,0.2,5.4288
US-2015-100531_3436,US-2015-100531,OFF-BI-10001670,15.08,2,0.8,-22.62
US-2015-100531_3437,US-2015-100531,FUR-FU-10003849,24.288,3,0.6,-12.7512
CA-2017-152583_3438,CA-2017-152583,FUR-FU-10003849,16.192,2,0.6,-8.5008
CA-2017-152583_3439,CA-2017-152583,FUR-TA-10002041,251.006,2,0.3,-68.1302
CA-2017-152583_3440,CA-2017-152583,OFF-ST-10002214,54.192,6,0.2,4.0644
CA-2015-144099_3441,CA-2015-144099,OFF-BI-10001078,4.304,1,0.2,1.5602
CA-2014-158337_3442,CA-2014-158337,OFF-PA-10002137,108.92,14,0.0,49.014
CA-2017-168858_3443,CA-2017-168858,OFF-EN-10001415,16.74,3,0.0,8.37
CA-2017-168858_3444,CA-2017-168858,OFF-AP-10003849,2504.74,7,0.0,626.185
CA-2016-116344_3445,CA-2016-116344,OFF-ST-10001713,84.784,2,0.2,-16.9568
CA-2015-131779_3446,CA-2015-131779,OFF-ST-10001505,29.9,5,0.0,5.083
CA-2016-158869_3447,CA-2016-158869,OFF-PA-10000474,70.88,2,0.0,33.3136
CA-2017-102554_3448,CA-2017-102554,OFF-AR-10001919,3.76,2,0.0,1.0904
CA-2016-162614_3449,CA-2016-162614,OFF-BI-10004001,27.264,2,0.2,8.8608
CA-2014-168592_3450,CA-2014-168592,OFF-AP-10004785,56.65,5,0.0,24.3595
CA-2014-168592_3451,CA-2014-168592,OFF-ST-10002406,14.97,1,0.0,4.1916
CA-2014-168592_3452,CA-2014-168592,OFF-FA-10002988,4.02,2,0.0,1.9698
CA-2014-157609_3453,CA-2014-157609,TEC-PH-10002415,471.92,2,0.2,29.495
CA-2015-153325_3454,CA-2015-153325,OFF-BI-10004236,58.72,4,0.0,27.0112
CA-2015-153626_3455,CA-2015-153626,OFF-AR-10000657,5.16,3,0.2,0.8385
CA-2016-166485_3456,CA-2016-166485,OFF-PA-10004996,16.496,2,0.2,5.5674
CA-2017-136448_3457,CA-2017-136448,TEC-AC-10001109,71.976,3,0.2,19.7934
CA-2017-136448_3458,CA-2017-136448,FUR-FU-10003832,22.512,3,0.2,2.2512
CA-2017-136448_3459,CA-2017-136448,OFF-BI-10002393,3.444,2,0.7,-2.7552
CA-2017-136448_3460,CA-2017-136448,OFF-BI-10001359,538.194,2,0.7,-412.6154
CA-2017-136448_3461,CA-2017-136448,TEC-AC-10003628,47.984,2,0.2,14.3952
CA-2017-114258_3462,CA-2017-114258,TEC-PH-10003012,492.768,4,0.2,55.4364
CA-2015-152611_3463,CA-2015-152611,OFF-AR-10003903,286.79,7,0.0,74.5654
CA-2016-165470_3464,CA-2016-165470,OFF-PA-10004675,5.08,1,0.2,1.651
CA-2017-128699_3465,CA-2017-128699,TEC-AC-10001990,47.992,1,0.2,7.1988
US-2015-147242_3466,US-2015-147242,OFF-AP-10003842,61.96,2,0.0,16.1096
US-2015-147242_3467,US-2015-147242,FUR-BO-10004695,361.96,2,0.0,83.2508
US-2015-147242_3468,US-2015-147242,OFF-PA-10003039,278.82,9,0.0,125.469
CA-2016-146143_3469,CA-2016-146143,FUR-FU-10002045,133.38,6,0.0,58.6872
CA-2015-100888_3470,CA-2015-100888,OFF-PA-10001019,47.952,3,0.2,16.1838
US-2016-150035_3471,US-2016-150035,FUR-FU-10003724,16.74,2,0.0,4.3524
CA-2017-122644_3472,CA-2017-122644,OFF-PA-10003673,10.848,2,0.2,3.5256
CA-2017-122644_3473,CA-2017-122644,TEC-AC-10003614,18.544,2,0.2,3.0134
CA-2017-111815_3474,CA-2017-111815,FUR-CH-10000785,180.98,1,0.0,47.0548
CA-2017-111815_3475,CA-2017-111815,TEC-AC-10002926,99.98,2,0.0,42.9914
CA-2016-144911_3476,CA-2016-144911,TEC-AC-10004633,34.95,5,0.0,15.378
CA-2016-144911_3477,CA-2016-144911,OFF-BI-10000977,152.0,5,0.0,69.92
CA-2014-143385_3478,CA-2014-143385,TEC-AC-10001635,92.52,9,0.0,18.504
CA-2016-131289_3479,CA-2016-131289,OFF-AR-10003056,8.56,2,0.0,2.4824
CA-2016-131289_3480,CA-2016-131289,OFF-PA-10003363,45.36,7,0.0,21.7728
CA-2016-131289_3481,CA-2016-131289,FUR-TA-10003954,1421.664,6,0.2,-195.4788
CA-2014-124023_3482,CA-2014-124023,FUR-FU-10004415,8.96,2,0.0,2.7776
CA-2014-124688_3483,CA-2014-124688,TEC-PH-10000455,579.95,5,0.0,168.1855
CA-2014-124688_3484,CA-2014-124688,FUR-FU-10002456,29.12,4,0.0,12.5216
CA-2014-124688_3485,CA-2014-124688,FUR-TA-10003569,1202.94,3,0.0,300.735
CA-2016-151169_3486,CA-2016-151169,OFF-BI-10002813,7.92,4,0.0,3.564
US-2016-134761_3487,US-2016-134761,TEC-PH-10002890,36.192,1,0.2,2.7144
CA-2017-120705_3488,CA-2017-120705,OFF-ST-10001522,147.184,2,0.2,-29.4368
CA-2015-157322_3489,CA-2015-157322,FUR-CH-10004086,408.422,2,0.3,-5.8346
CA-2015-157322_3490,CA-2015-157322,FUR-CH-10003774,382.116,6,0.3,-92.7996
CA-2015-157322_3491,CA-2015-157322,OFF-ST-10004507,68.6,5,0.2,6.0025
CA-2015-157322_3492,CA-2015-157322,OFF-ST-10003208,435.504,3,0.2,48.9942
CA-2015-157322_3493,CA-2015-157322,OFF-PA-10000659,11.168,2,0.2,3.7692
CA-2017-142034_3494,CA-2017-142034,TEC-AC-10002305,72.0,4,0.0,12.96
CA-2017-142034_3495,CA-2017-142034,TEC-AC-10000990,655.9,5,0.0,275.478
CA-2017-142034_3496,CA-2017-142034,FUR-CH-10000665,603.92,4,0.0,181.176
CA-2016-107328_3497,CA-2016-107328,FUR-TA-10001932,513.024,2,0.2,12.8256
CA-2016-107328_3498,CA-2016-107328,OFF-AP-10004487,487.92,6,0.0,136.6176
CA-2016-107328_3499,CA-2016-107328,OFF-BI-10002160,15.24,5,0.2,5.334
CA-2016-108616_3500,CA-2016-108616,TEC-AC-10000420,209.97,3,0.0,71.3898
CA-2016-108616_3501,CA-2016-108616,OFF-BI-10001989,62.94,3,0.0,30.2112
CA-2016-108616_3502,CA-2016-108616,OFF-AR-10001149,25.92,9,0.0,7.776
CA-2017-125115_3503,CA-2017-125115,OFF-PA-10004101,10.368,2,0.2,3.6288
CA-2017-125115_3504,CA-2017-125115,TEC-AC-10001714,95.736,3,0.2,20.3439
CA-2016-150945_3505,CA-2016-150945,OFF-ST-10003716,900.08,4,0.0,117.0104
CA-2014-166863_3506,CA-2014-166863,TEC-PH-10000369,201.584,2,0.2,20.1584
CA-2014-166863_3507,CA-2014-166863,OFF-BI-10000756,3.392,4,0.8,-5.088
CA-2014-166863_3508,CA-2014-166863,FUR-BO-10001608,193.0656,4,0.32,-19.8744
CA-2014-166863_3509,CA-2014-166863,OFF-PA-10001166,15.552,3,0.2,5.4432
CA-2014-166863_3510,CA-2014-166863,OFF-PA-10000587,11.648,2,0.2,4.0768
CA-2014-166863_3511,CA-2014-166863,TEC-MA-10001972,418.8,2,0.4,-97.72
CA-2014-166863_3512,CA-2014-166863,OFF-ST-10004123,509.488,7,0.2,-127.372
CA-2017-140326_3513,CA-2017-140326,FUR-BO-10000112,825.174,9,0.3,-117.882
CA-2017-140326_3514,CA-2017-140326,OFF-PA-10004041,17.76,3,0.2,5.55
CA-2017-140326_3515,CA-2017-140326,OFF-AR-10001149,6.912,3,0.2,0.864
CA-2016-168536_3516,CA-2016-168536,TEC-AC-10002323,66.3,3,0.0,8.619
US-2016-113649_3517,US-2016-113649,OFF-PA-10000130,30.816,9,0.2,9.63
US-2016-113649_3518,US-2016-113649,TEC-PH-10002350,44.784,2,0.2,4.4784
US-2016-113649_3519,US-2016-113649,OFF-AP-10002518,569.536,4,0.2,64.0728
CA-2015-124975_3520,CA-2015-124975,FUR-TA-10002645,796.425,7,0.5,-525.6405
CA-2015-168767_3521,CA-2015-168767,OFF-BI-10000773,12.832,2,0.2,4.3308
CA-2016-114482_3522,CA-2016-114482,OFF-PA-10003845,40.46,7,0.0,19.8254
CA-2016-114482_3523,CA-2016-114482,TEC-PH-10001580,404.94,3,0.0,109.3338
CA-2016-137673_3524,CA-2016-137673,TEC-AC-10002345,116.0,8,0.0,29.0
CA-2016-132731_3525,CA-2016-132731,TEC-PH-10004120,657.552,6,0.2,49.3164
CA-2017-148922_3526,CA-2017-148922,TEC-AC-10001838,599.97,3,0.0,257.9871
CA-2017-148922_3527,CA-2017-148922,TEC-PH-10000148,38.97,3,0.0,0.7794
CA-2017-148922_3528,CA-2017-148922,OFF-BI-10003476,45.84,8,0.0,22.0032
CA-2016-130680_3529,CA-2016-130680,TEC-PH-10004833,38.24,4,0.2,-9.56
CA-2015-141145_3530,CA-2015-141145,TEC-AC-10001465,87.168,3,0.2,10.896
US-2016-152835_3531,US-2016-152835,OFF-AR-10003056,21.4,5,0.0,6.206
CA-2016-155565_3532,CA-2016-155565,OFF-SU-10001218,54.9,5,0.0,15.372
CA-2014-110849_3533,CA-2014-110849,TEC-MA-10002859,287.968,4,0.2,97.1892
CA-2014-110849_3534,CA-2014-110849,OFF-AR-10002375,13.12,4,0.0,3.8048
CA-2014-110849_3535,CA-2014-110849,OFF-AR-10000657,10.75,5,0.0,3.5475
CA-2014-110849_3536,CA-2014-110849,OFF-FA-10000134,11.62,2,0.0,3.6022
CA-2016-145842_3537,CA-2016-145842,OFF-ST-10000419,40.74,3,0.0,0.4074
CA-2014-158771_3538,CA-2014-158771,OFF-ST-10000107,83.25,3,0.0,14.985
CA-2014-158771_3539,CA-2014-158771,OFF-LA-10001641,9.45,3,0.0,4.536
CA-2014-158771_3540,CA-2014-158771,OFF-LA-10003121,20.65,5,0.0,9.499
CA-2014-158771_3541,CA-2014-158771,OFF-PA-10002689,45.36,7,0.0,21.7728
CA-2016-157511_3542,CA-2016-157511,FUR-FU-10002107,5.352,3,0.2,1.6056
CA-2016-157511_3543,CA-2016-157511,FUR-CH-10002647,99.372,2,0.3,-7.098
CA-2016-157511_3544,CA-2016-157511,OFF-AR-10002257,2.672,1,0.2,0.3674
CA-2017-121216_3545,CA-2017-121216,OFF-PA-10004519,28.672,8,0.2,10.3936
CA-2017-121216_3546,CA-2017-121216,OFF-AP-10001947,29.312,8,0.8,-74.7456
CA-2017-155292_3547,CA-2017-155292,OFF-ST-10004963,105.98,7,0.0,4.2392
CA-2017-155292_3548,CA-2017-155292,OFF-SU-10002573,35.06,2,0.0,10.518
CA-2017-155292_3549,CA-2017-155292,FUR-CH-10000553,33.94,1,0.0,9.1638
CA-2017-155292_3550,CA-2017-155292,OFF-LA-10001982,30.0,8,0.0,14.4
CA-2016-152555_3551,CA-2016-152555,OFF-PA-10001295,45.528,3,0.2,15.9348
CA-2016-152555_3552,CA-2016-152555,FUR-CH-10002965,844.116,6,0.3,-36.1764
CA-2016-152555_3553,CA-2016-152555,TEC-PH-10001254,812.736,8,0.2,60.9552
CA-2017-107832_3554,CA-2017-107832,OFF-BI-10001658,7.476,1,0.7,-5.9808
CA-2014-120838_3555,CA-2014-120838,OFF-ST-10000585,330.4,2,0.0,85.904
CA-2014-120838_3556,CA-2014-120838,TEC-PH-10003484,604.752,6,0.2,37.797
CA-2017-118542_3557,CA-2017-118542,OFF-PA-10004735,45.36,7,0.0,21.7728
CA-2017-118542_3558,CA-2017-118542,OFF-BI-10003429,10.128,2,0.2,3.6714
CA-2017-152737_3559,CA-2017-152737,OFF-BI-10002982,21.792,4,0.2,7.6272
CA-2017-152737_3560,CA-2017-152737,TEC-AC-10004975,439.8,4,0.0,145.134
CA-2017-109757_3561,CA-2017-109757,OFF-AR-10002335,8.256,4,0.2,0.6192
CA-2017-109757_3562,CA-2017-109757,OFF-BI-10004001,25.56,5,0.7,-20.448
CA-2017-109757_3563,CA-2017-109757,OFF-BI-10001634,4.368,2,0.7,-3.0576
CA-2017-109757_3564,CA-2017-109757,OFF-PA-10000007,11.52,4,0.2,3.744
CA-2016-130029_3565,CA-2016-130029,OFF-PA-10000552,12.96,2,0.0,6.2208
CA-2016-130029_3566,CA-2016-130029,OFF-FA-10001135,3.96,2,0.0,0.0792
CA-2017-103877_3567,CA-2017-103877,OFF-BI-10003650,1577.94,3,0.0,757.4112
CA-2016-137176_3568,CA-2016-137176,FUR-FU-10003832,15.008,4,0.6,-12.0064
CA-2017-168109_3569,CA-2017-168109,TEC-AC-10003628,59.98,2,0.0,26.3912
CA-2017-168109_3570,CA-2017-168109,TEC-MA-10001148,2395.2,6,0.2,209.58
CA-2017-168109_3571,CA-2017-168109,TEC-AC-10002049,1687.8,4,0.0,742.632
CA-2017-168109_3572,CA-2017-168109,TEC-PH-10000702,7.992,1,0.2,2.6973
US-2017-126081_3573,US-2017-126081,OFF-PA-10003953,5.184,1,0.2,1.8144
CA-2017-117023_3574,CA-2017-117023,OFF-AR-10003602,11.68,2,0.0,5.4896
CA-2017-117023_3575,CA-2017-117023,OFF-AR-10004062,104.8,10,0.0,26.2
CA-2015-143532_3576,CA-2015-143532,OFF-PA-10001560,14.496,3,0.2,4.8924
CA-2016-103163_3577,CA-2016-103163,OFF-BI-10003305,4.784,1,0.2,1.5548
CA-2016-103163_3578,CA-2016-103163,OFF-PA-10004000,4.73,1,0.0,2.3177
CA-2016-104157_3579,CA-2016-104157,OFF-ST-10000321,7.89,1,0.0,0.3156
CA-2016-104157_3580,CA-2016-104157,OFF-PA-10004665,65.5,5,0.0,32.095
CA-2016-104157_3581,CA-2016-104157,FUR-TA-10004915,2430.08,8,0.0,388.8128
CA-2017-117807_3582,CA-2017-117807,OFF-PA-10000994,104.85,1,0.0,50.328
CA-2015-121650_3583,CA-2015-121650,OFF-AR-10001149,3.9,2,0.0,1.521
CA-2015-121650_3584,CA-2015-121650,FUR-TA-10003569,801.96,2,0.0,200.49
CA-2015-121650_3585,CA-2015-121650,FUR-CH-10004289,191.96,2,0.0,32.6332
CA-2015-121650_3586,CA-2015-121650,OFF-LA-10001045,2.61,1,0.0,1.2006
CA-2017-161823_3587,CA-2017-161823,OFF-AR-10002053,5.96,2,0.0,1.6688
CA-2017-121839_3588,CA-2017-121839,TEC-PH-10002885,1169.694,3,0.4,-253.4337
CA-2017-158729_3589,CA-2017-158729,OFF-SU-10002881,1665.62,2,0.0,33.3124
CA-2017-146535_3590,CA-2017-146535,OFF-BI-10000546,2.88,1,0.0,1.4112
CA-2017-146535_3591,CA-2017-146535,OFF-ST-10001526,1443.96,12,0.0,375.4296
CA-2014-154186_3592,CA-2014-154186,OFF-SU-10001574,2.92,1,0.2,0.365
CA-2016-108434_3593,CA-2016-108434,OFF-ST-10002615,465.18,3,0.0,120.9468
CA-2016-164154_3594,CA-2016-164154,OFF-BI-10001658,22.428,3,0.7,-17.9424
CA-2016-164154_3595,CA-2016-164154,OFF-ST-10002562,37.52,5,0.2,3.752
CA-2017-148012_3596,CA-2017-148012,OFF-AR-10004757,2.624,1,0.2,0.4264
CA-2014-102869_3597,CA-2014-102869,OFF-PA-10000788,15.552,3,0.2,5.4432
CA-2014-102869_3598,CA-2014-102869,TEC-AC-10002134,64.704,6,0.2,-4.8528
CA-2014-102869_3599,CA-2014-102869,FUR-FU-10002456,17.472,3,0.2,5.0232
CA-2014-102869_3600,CA-2014-102869,TEC-PH-10002549,135.516,1,0.4,-31.6204
CA-2017-138310_3601,CA-2017-138310,TEC-AC-10001990,431.928,9,0.2,64.7892
CA-2014-159835_3602,CA-2014-159835,OFF-PA-10002137,12.448,2,0.2,3.89
CA-2014-159835_3603,CA-2014-159835,FUR-CH-10004997,657.93,5,0.3,-93.99
CA-2017-112956_3604,CA-2017-112956,OFF-PA-10000357,277.4,5,0.0,133.152
CA-2017-112956_3605,CA-2017-112956,FUR-FU-10003976,25.16,2,0.0,8.5544
CA-2017-112956_3606,CA-2017-112956,FUR-FU-10004960,91.92,4,0.0,31.2528
CA-2016-119683_3607,CA-2016-119683,OFF-EN-10001099,29.34,3,0.0,13.4964
CA-2014-163559_3608,CA-2014-163559,OFF-BI-10002026,139.44,3,0.2,47.061
CA-2014-140228_3609,CA-2014-140228,OFF-LA-10001613,6.912,3,0.2,2.5056
CA-2014-140228_3610,CA-2014-140228,OFF-ST-10002214,27.096,3,0.2,2.0322
CA-2014-140228_3611,CA-2014-140228,OFF-ST-10001128,177.568,2,0.2,-37.7332
US-2016-131674_3612,US-2016-131674,TEC-AC-10004864,58.416,2,0.2,16.7946
CA-2015-110093_3613,CA-2015-110093,OFF-PA-10000174,16.448,2,0.2,5.5512
CA-2015-110093_3614,CA-2015-110093,TEC-AC-10000171,36.784,2,0.2,10.5754
CA-2017-112529_3615,CA-2017-112529,FUR-TA-10002622,718.116,6,0.3,-71.8116
CA-2017-112529_3616,CA-2017-112529,OFF-AR-10001915,31.776,4,0.2,8.7384
CA-2016-154536_3617,CA-2016-154536,OFF-BI-10004410,9.555,5,0.7,-7.3255
CA-2017-141929_3618,CA-2017-141929,OFF-BI-10004632,487.984,2,0.2,152.495
CA-2017-141929_3619,CA-2017-141929,TEC-PH-10002185,5.56,1,0.2,1.7375
CA-2017-141929_3620,CA-2017-141929,OFF-ST-10002974,217.85,5,0.0,65.355
CA-2016-109743_3621,CA-2016-109743,OFF-AR-10003727,40.776,3,0.2,4.5873
CA-2016-109743_3622,CA-2016-109743,TEC-PH-10004071,63.936,8,0.2,5.5944
CA-2014-159184_3623,CA-2014-159184,FUR-FU-10002878,142.4,5,0.0,52.688
CA-2014-159184_3624,CA-2014-159184,OFF-BI-10001890,7.16,2,0.0,3.4368
CA-2017-113530_3625,CA-2017-113530,FUR-CH-10002647,681.408,12,0.2,42.588
CA-2017-113530_3626,CA-2017-113530,OFF-AR-10001315,3.52,2,0.0,1.0208
CA-2017-113530_3627,CA-2017-113530,OFF-AR-10000122,5.58,1,0.0,1.395
CA-2017-113530_3628,CA-2017-113530,TEC-AC-10001465,36.32,1,0.0,10.896
CA-2014-169726_3629,CA-2014-169726,OFF-BI-10004600,2060.744,7,0.2,643.9825
CA-2017-155957_3630,CA-2017-155957,OFF-AP-10002082,52.272,3,0.2,9.801
CA-2017-155957_3631,CA-2017-155957,OFF-AP-10004708,213.136,7,0.2,23.9778
CA-2017-132178_3632,CA-2017-132178,OFF-ST-10000464,69.52,2,0.0,19.4656
CA-2017-132178_3633,CA-2017-132178,OFF-ST-10000025,763.44,8,0.0,45.8064
CA-2016-145177_3634,CA-2016-145177,OFF-LA-10001613,9.216,4,0.2,3.3408
CA-2016-145177_3635,CA-2016-145177,TEC-PH-10000376,41.958,7,0.4,-9.7902
CA-2016-145177_3636,CA-2016-145177,OFF-PA-10004039,89.568,2,0.2,32.4684
CA-2016-145177_3637,CA-2016-145177,OFF-PA-10001776,22.248,3,0.2,7.5087
CA-2016-145177_3638,CA-2016-145177,OFF-AP-10002457,334.88,4,0.2,29.302
CA-2016-145177_3639,CA-2016-145177,FUR-FU-10000758,148.288,7,0.2,29.6576
CA-2016-145177_3640,CA-2016-145177,OFF-PA-10000682,4.624,1,0.2,1.6762
CA-2016-145177_3641,CA-2016-145177,TEC-AC-10002550,178.92,7,0.2,-29.0745
CA-2016-145177_3642,CA-2016-145177,OFF-BI-10002082,69.888,7,0.7,-46.592
CA-2014-156594_3643,CA-2014-156594,OFF-BI-10004632,487.984,2,0.2,152.495
CA-2014-156594_3644,CA-2014-156594,OFF-AR-10001725,47.3,2,0.0,12.298
CA-2014-156594_3645,CA-2014-156594,OFF-AR-10004269,4.13,1,0.0,1.1564
CA-2014-156594_3646,CA-2014-156594,OFF-BI-10003007,155.12,5,0.2,50.414
CA-2014-146528_3647,CA-2014-146528,OFF-PA-10002195,6.48,1,0.0,3.1752
CA-2014-146528_3648,CA-2014-146528,OFF-SU-10002522,15.52,4,0.0,4.5008
CA-2015-168459_3649,CA-2015-168459,OFF-BI-10003712,2.946,2,0.7,-2.0622
CA-2015-168459_3650,CA-2015-168459,OFF-FA-10004854,55.104,6,0.2,18.5976
CA-2017-109960_3651,CA-2017-109960,TEC-AC-10004859,104.88,6,0.0,41.952
CA-2017-109960_3652,CA-2017-109960,OFF-AR-10001860,34.7,5,0.0,12.492
CA-2017-109960_3653,CA-2017-109960,OFF-BI-10001636,33.72,4,0.0,15.5112
CA-2017-109960_3654,CA-2017-109960,OFF-PA-10000349,14.94,3,0.0,7.0218
CA-2017-133004_3655,CA-2017-133004,OFF-AP-10002439,638.73,9,0.0,166.0698
CA-2017-168102_3656,CA-2017-168102,OFF-ST-10001370,113.568,2,0.2,-21.294
CA-2017-158036_3657,CA-2017-158036,TEC-AC-10002558,9.096,1,0.2,1.7055
CA-2015-128083_3658,CA-2015-128083,OFF-EN-10004030,8.688,3,0.2,2.9322
CA-2015-128083_3659,CA-2015-128083,FUR-FU-10003194,30.88,4,0.2,3.86
CA-2015-128083_3660,CA-2015-128083,FUR-FU-10001731,6.408,3,0.2,1.4418
CA-2016-161676_3661,CA-2016-161676,OFF-SU-10004782,33.8,5,0.2,4.225
CA-2016-155005_3662,CA-2016-155005,TEC-PH-10003484,377.97,3,0.0,94.4925
US-2017-129777_3663,US-2017-129777,TEC-AC-10003590,258.9,10,0.0,93.204
US-2017-129777_3664,US-2017-129777,OFF-PA-10001970,24.56,2,0.0,11.5432
CA-2014-129364_3665,CA-2014-129364,OFF-LA-10001569,27.888,7,0.2,9.0636
CA-2014-129364_3666,CA-2014-129364,OFF-BI-10001132,6.456,4,0.7,-4.5192
CA-2014-129364_3667,CA-2014-129364,TEC-PH-10003095,52.68,3,0.2,19.755
CA-2014-129364_3668,CA-2014-129364,OFF-SU-10000432,13.88,5,0.2,-2.6025
CA-2014-129364_3669,CA-2014-129364,TEC-AC-10004227,103.92,10,0.2,-18.186
CA-2014-129364_3670,CA-2014-129364,OFF-LA-10004409,11.52,5,0.2,3.744
CA-2014-129364_3671,CA-2014-129364,OFF-PA-10001569,10.368,2,0.2,3.6288
CA-2014-129364_3672,CA-2014-129364,OFF-ST-10001031,39.072,3,0.2,2.9304
CA-2016-104969_3673,CA-2016-104969,OFF-EN-10002312,8.872,1,0.2,3.2161
CA-2016-104969_3674,CA-2016-104969,OFF-BI-10004224,121.104,6,0.7,-100.92
CA-2017-154109_3675,CA-2017-154109,FUR-CH-10003774,127.372,2,0.3,-30.9332
CA-2017-154109_3676,CA-2017-154109,OFF-PA-10000157,47.952,3,0.2,16.1838
CA-2015-156440_3677,CA-2015-156440,FUR-FU-10004090,44.46,2,0.0,14.6718
CA-2015-132626_3678,CA-2015-132626,OFF-FA-10002763,15.8,4,0.0,5.056
CA-2015-132626_3679,CA-2015-132626,TEC-MA-10002428,464.97,3,0.0,209.2365
CA-2015-132626_3680,CA-2015-132626,FUR-FU-10002918,181.96,2,0.0,20.0156
CA-2015-132626_3681,CA-2015-132626,OFF-LA-10000476,12.39,3,0.0,5.6994
CA-2015-132626_3682,CA-2015-132626,OFF-BI-10002854,84.09,3,0.0,42.045
CA-2015-132626_3683,CA-2015-132626,OFF-AR-10002987,79.36,4,0.0,32.5376
CA-2015-132626_3684,CA-2015-132626,OFF-BI-10004001,153.36,9,0.0,70.5456
CA-2015-132626_3685,CA-2015-132626,OFF-BI-10001634,43.68,6,0.0,21.4032
CA-2015-132626_3686,CA-2015-132626,OFF-ST-10003722,98.21,7,0.0,28.4809
CA-2016-102792_3687,CA-2016-102792,OFF-AR-10004757,9.84,3,0.0,3.2472
CA-2016-108567_3688,CA-2016-108567,OFF-BI-10004140,2.694,2,0.7,-2.245
CA-2017-140760_3689,CA-2017-140760,OFF-PA-10002479,25.344,6,0.2,7.92
CA-2017-140760_3690,CA-2017-140760,OFF-EN-10001141,43.92,5,0.2,15.921
US-2015-131359_3691,US-2015-131359,TEC-MA-10000597,59.994,2,0.7,-45.9954
US-2015-131359_3692,US-2015-131359,TEC-CO-10001571,439.992,1,0.2,164.997
US-2015-131359_3693,US-2015-131359,TEC-PH-10004531,87.96,5,0.2,30.786
US-2015-131359_3694,US-2015-131359,FUR-FU-10003026,15.488,4,0.2,3.6784
CA-2016-142097_3695,CA-2016-142097,OFF-BI-10002082,232.96,7,0.0,116.48
CA-2016-142097_3696,CA-2016-142097,OFF-EN-10002312,66.54,6,0.0,32.6046
CA-2016-142097_3697,CA-2016-142097,OFF-AP-10000696,43.26,3,0.0,14.2758
CA-2015-151680_3698,CA-2015-151680,FUR-FU-10000305,141.96,2,0.0,22.7136
CA-2014-140039_3699,CA-2014-140039,OFF-ST-10001034,79.4,5,0.2,5.955
CA-2017-160416_3700,CA-2017-160416,TEC-AC-10004114,163.96,4,0.0,70.5028
CA-2017-169411_3701,CA-2017-169411,FUR-FU-10001602,37.93,1,0.0,6.8274
CA-2016-126543_3702,CA-2016-126543,FUR-FU-10002445,15.168,2,0.2,3.792
CA-2015-104941_3703,CA-2015-104941,OFF-AR-10004269,24.78,6,0.0,6.9384
CA-2015-104941_3704,CA-2015-104941,OFF-BI-10001249,19.14,3,0.0,8.8044
CA-2015-104941_3705,CA-2015-104941,TEC-CO-10004202,899.97,3,0.0,314.9895
CA-2015-104941_3706,CA-2015-104941,OFF-PA-10003363,32.4,5,0.0,15.552
CA-2017-160087_3707,CA-2017-160087,OFF-AR-10001915,23.832,3,0.2,6.5538
CA-2014-120544_3708,CA-2014-120544,FUR-FU-10001940,6.368,2,0.6,-2.5472
CA-2014-120544_3709,CA-2014-120544,OFF-AP-10004336,34.176,3,0.8,-87.1488
CA-2014-120544_3710,CA-2014-120544,TEC-AC-10003709,5.544,7,0.2,1.6632
CA-2017-113670_3711,CA-2017-113670,FUR-TA-10001705,510.24,3,0.2,6.378
CA-2017-113670_3712,CA-2017-113670,OFF-PA-10000675,204.95,5,0.0,100.4255
CA-2017-166198_3713,CA-2017-166198,TEC-AC-10000521,11.54,1,0.0,3.462
CA-2017-166198_3714,CA-2017-166198,FUR-FU-10004622,162.6,3,0.0,34.146
CA-2014-135608_3715,CA-2014-135608,OFF-PA-10001954,45.68,2,0.0,21.0128
CA-2014-135608_3716,CA-2014-135608,FUR-CH-10002602,603.92,5,0.2,45.294
CA-2017-144568_3717,CA-2017-144568,OFF-FA-10004395,23.55,5,0.0,1.1775
CA-2016-142370_3718,CA-2016-142370,OFF-SU-10003002,5.04,2,0.0,0.1512
CA-2016-142370_3719,CA-2016-142370,TEC-AC-10002926,249.95,5,0.0,107.4785
CA-2016-105900_3720,CA-2016-105900,OFF-AR-10002656,33.4,5,0.0,12.358
CA-2016-151155_3721,CA-2016-151155,FUR-FU-10001918,18.92,4,0.0,7.3788
CA-2016-151155_3722,CA-2016-151155,OFF-BI-10003910,15.42,2,0.0,6.939
CA-2017-144036_3723,CA-2017-144036,OFF-AR-10000122,35.712,8,0.2,2.232
US-2014-169789_3724,US-2014-169789,OFF-BI-10004600,551.985,5,0.7,-459.9875
CA-2017-127264_3725,CA-2017-127264,OFF-AR-10003045,7.056,3,0.2,2.205
CA-2016-151512_3726,CA-2016-151512,OFF-AP-10000252,18.72,2,0.2,3.51
CA-2016-165169_3727,CA-2016-165169,OFF-ST-10001496,360.38,2,0.0,93.6988
